tract,buss_licences,building_violations,vehicle_theft,burglary,robbery,public_peace_violation,weapons_violation,sexual_assault,homicides,rodents,garbage,sanitation,abandon_vehicles,pot_holes,tree_trims,street_lights,S0101_C01_001E,S1101_C01_002E,S1401_C02_001E,S1401_C02_030E,S1501_C02_002E,S1501_C02_008E,S1601_C02_003E,S1701_C03_001E,S1810_C03_001E,S1901_C01_012E,S2201_C02_001E,S2301_C03_001E,S2701_C03_001E
10100,0.9000900090009001,9.675967596759676,1.125112511251125,4.725472547254726,6.525652565256526,0.22502250225022502,1.8001800180018002,0.45004500450045004,2.0,28.802880288028803,4.275427542754276,4.275427542754276,5.4005400540054005,6.075607560756076,10.126012601260125,2.25022502250225,4444.0,1.91,-888888888.0,23.3,0.0,8.2,25.0,36.8,17.8,33750.0,-888888888.0,67.8,89.2
10201,0.6947339169098236,10.143115186883424,3.6126163679310825,3.890509934695012,1.2505210504376822,0.4168403501458941,0.8336807002917882,0.5557871335278588,0.0,22.231485341114354,6.530498818952341,3.751563151313047,8.197860219535917,7.781019869390024,13.89467833819647,0.8336807002917882,7197.0,2.62,-888888888.0,20.3,47.1,9.9,41.7,33.2,15.4,40841.0,-888888888.0,55.7,83.8
10202,2.4125452352231602,15.681544028950542,4.4229995979091274,3.6188178528347406,9.248090068355449,1.2062726176115801,1.6083634901487736,1.2062726176115801,0.0,23.72336147969441,4.020908725371934,2.8146361077603537,9.650180940892641,8.443908323281061,13.268998793727382,1.2062726176115801,2487.0,2.23,-888888888.0,12.5,42.2,9.6,49.3,17.5,12.7,36563.0,-888888888.0,58.4,75.4
10300,1.0915328239513489,5.613597380321222,1.7152658662092624,4.522064556369873,2.338998908467176,0.1559332605644784,0.3118665211289568,1.4033993450803055,1.0,19.803524091688757,2.650865429596133,3.89833151411196,5.925463901450179,3.89833151411196,5.925463901450179,0.9355995633868703,6413.0,1.82,-888888888.0,14.8,47.2,10.1,32.6,18.6,12.8,36870.0,-888888888.0,55.7,86.0
10400,1.6632785067455185,2.4025133986324154,0.5544261689151728,2.2177046756606913,1.8480872297172428,0.1848087229717243,0.5544261689151728,0.7392348918868972,0.0,9.610053594529662,1.4784697837737943,1.8480872297172428,1.6632785067455185,7.392348918868971,2.4025133986324154,1.1088523378303456,5411.0,2.07,-888888888.0,82.2,0.0,0.5,17.6,18.8,8.6,39634.0,-888888888.0,55.7,94.0
10501,0.9801519235481498,6.370987503062974,1.7152658662092624,2.6954177897574123,3.185493751531487,0.0,0.24503798088703746,0.0,0.0,12.251899044351873,0.7351139426611124,2.6954177897574123,4.410683655966674,5.390835579514825,0.9801519235481498,0.7351139426611124,4081.0,1.73,-888888888.0,50.9,8.7,4.2,26.3,21.0,13.3,31985.0,-888888888.0,67.6,84.8
10502,0.38008361839604715,20.904599011782594,3.040668947168377,3.8008361839604716,1.9004180919802358,0.0,0.0,0.38008361839604715,0.0,21.66476624857469,3.040668947168377,0.7601672367920943,3.040668947168377,6.081337894336754,6.081337894336754,0.38008361839604715,2631.0,1.73,-888888888.0,59.8,12.8,4.8,30.9,28.4,9.5,33721.0,-888888888.0,74.1,84.6
10503,3.9081582804103565,8.793356130923302,1.9540791402051783,1.4655593551538837,3.4196384953590617,0.0,0.48851978505129456,0.0,0.0,27.357107962872494,4.885197850512945,2.9311187103077674,4.885197850512945,8.793356130923302,4.885197850512945,0.9770395701025891,2047.0,1.93,-888888888.0,97.9,0.0,9.7,43.3,47.9,20.4,19671.0,-888888888.0,51.2,94.4
10600,4.144282425172679,7.828089025326171,1.841903300076746,3.683806600153492,3.683806600153492,0.15349194167306218,0.4604758250191865,0.4604758250191865,1.0,14.12125863392172,4.297774366845741,3.2233307751343054,5.986185725249425,7.367613200306984,12.73983115886416,0.6139677666922487,6515.0,2.12,-888888888.0,54.8,10.7,2.5,35.4,24.4,7.0,40576.0,-888888888.0,71.7,79.8
10701,1.3044612575006522,12.001043569006,1.5653535090007826,3.1307070180015653,1.826245760500913,0.0,0.26089225150013046,0.0,0.0,25.82833289851291,11.74015131750587,3.9133837725019567,13.566397078006782,12.001043569006,7.565875293503782,1.5653535090007826,3833.0,2.51,-888888888.0,50.5,33.8,3.7,50.4,18.4,10.5,60798.0,-888888888.0,70.8,89.0
10702,4.500281267579224,18.5636602287643,1.5000937558597411,2.625164072754547,2.8126757922370147,0.3750234389649353,0.18751171948246764,0.562535158447403,0.0,5.812863303956497,2.4376523532720795,4.312769548096756,8.813050815675979,6.562910181886368,2.625164072754547,1.5000937558597411,5333.0,2.56,-888888888.0,39.1,21.3,6.0,60.4,33.4,6.7,39604.0,-888888888.0,73.0,80.3
20100,2.376425855513308,6.178707224334601,2.138783269961977,3.0893536121673004,1.6634980988593155,0.0,0.0,0.47528517110266155,0.0,17.82319391634981,8.792775665399239,4.752851711026616,6.178707224334601,11.169201520912548,4.0399239543726235,1.9011406844106462,4208.0,2.9,-888888888.0,57.4,12.3,11.8,58.1,18.9,13.2,49318.0,-888888888.0,51.2,81.8
20200,0.8689355539464156,6.3721940622737145,2.7516292541636496,2.7516292541636496,0.8689355539464156,0.1448225923244026,0.1448225923244026,0.5792903692976104,0.0,42.28819695872556,28.095582910934105,4.9239681390296886,11.585807385952208,15.785662563359883,12.020275162925415,0.724112961622013,6905.0,3.15,-888888888.0,68.1,5.2,8.9,43.7,11.3,7.9,87835.0,-888888888.0,59.6,88.9
20302,0.5972526378658173,10.153294843718895,2.787178976707147,5.773442166036234,0.9954210631096955,0.0,0.3981684252438782,0.0,0.0,29.265379255425046,9.157873780609199,2.18992633884133,12.343221182560224,11.546884332072468,8.560621142743381,2.787178976707147,5023.0,2.71,-888888888.0,50.3,5.8,5.0,42.8,14.7,11.8,69861.0,-888888888.0,59.1,88.6
20400,1.098659635245001,2.8565150516370026,1.9775873434410018,3.7354427598330036,1.7578554163920017,0.0,0.21973192704900021,0.0,0.0,29.444078224566027,8.349813227862008,2.8565150516370026,12.304987914744013,10.32740057130301,4.614370468029004,1.7578554163920017,4551.0,2.6,-888888888.0,46.9,14.9,5.2,44.7,18.2,11.0,59705.0,-888888888.0,63.7,87.5
20500,2.902979373567609,12.987012987012987,1.680672268907563,1.3750954927425516,1.2223071046600458,0.6111535523300229,0.30557677616501144,0.6111535523300229,0.0,19.098548510313215,4.889228418640183,12.681436210847975,5.958747135217724,8.556149732620321,2.750190985485103,2.4446142093200915,6545.0,2.94,-888888888.0,43.2,22.6,11.1,66.3,28.1,11.4,40090.0,-888888888.0,54.0,75.7
20601,2.2838499184339316,15.00815660685155,2.4469820554649266,2.6101141924959217,2.1207177814029365,0.0,0.0,0.0,0.0,31.810766721044047,11.419249592169658,5.383360522022839,9.461663947797716,7.6672104404567705,6.035889070146819,0.4893964110929853,6130.0,3.07,-888888888.0,28.7,34.9,5.0,64.8,27.2,12.5,39282.0,-888888888.0,54.1,89.7
20602,2.587880094888937,11.429803752426139,3.0191934440370933,3.0191934440370933,2.156566745740781,0.0,0.0,0.0,0.0,27.17274099633384,12.939400474444685,12.508087125296528,14.017683847315075,12.508087125296528,8.841923657537201,1.7252533965926247,4637.0,3.33,-888888888.0,28.9,5.6,8.3,63.9,23.1,9.6,50048.0,-888888888.0,58.1,76.3
