tract,count_ph
10100,0.23872045834328
10300,0.14118311449950585
20200,1.1990407673860912
20500,0.16095284081764044
20801,0.6342494714587738
20802,1.0441138084051163
20901,0.2710027100271003
30200,1.3464991023339317
30601,0.15353907569476433
30900,0.5068423720223011
31100,0.18960940462646947
31400,1.0025062656641603
31502,0.1598721023181455
40100,0.8600301010535369
40201,0.6986492780624127
40401,0.16655562958027983
40402,0.5972823652381664
40700,0.24378352023403216
50200,1.0565240359218173
50300,0.24295432458697766
50600,0.22163120567375888
50900,0.37773860488541927
51000,0.19948134849391583
51100,0.23837902264600713
51200,0.26831231553528306
51300,0.3382949932341001
51400,0.44682752457551383
60300,0.18960940462646947
60400,0.3279763857002296
61902,0.37271710771524413
62000,0.1595150741745095
62400,0.2826455624646693
62600,0.9765625
63400,0.6754474839581223
70102,0.684931506849315
70200,0.38774718883288095
70300,0.28901734104046245
70500,0.4540295119182747
70700,0.3118178983473652
71000,0.2839295854628052
71300,0.24177949709864602
81500,0.6172839506172839
81800,0.2651464934376243
90200,0.19011406844106465
100100,1.1661807580174925
100200,0.22799817601459188
100500,0.45977011494252873
100600,1.1648223645894
110100,0.8492569002123143
110200,0.14777597162701345
110300,1.0005002501250624
110400,0.645682001614205
110501,0.1494544911074578
110502,0.753012048192771
120200,1.0578279266572639
120300,0.21272069772388855
120400,1.4903129657228018
140301,0.29824038174768863
140400,0.5509641873278237
140602,1.8885741265344667
140702,3.740648379052369
140800,0.5859375
150200,0.3897116134060795
150501,0.1863932898415657
150600,0.828500414250207
150800,1.140901312036509
151002,5.606166783461807
151100,1.8072289156626506
151200,1.310615989515072
160100,0.6402048655569782
160400,1.015916017609211
160502,1.926040061633282
160601,0.4703668861712136
160602,0.9445843828715365
160700,2.2483137646764924
160800,2.42914979757085
161200,1.4462809917355373
161300,0.7398638650488311
170300,1.7482517482517483
170400,0.7639419404125287
170500,0.447427293064877
170700,1.0758472296933836
170800,5.3097345132743365
170900,0.2642007926023778
171000,0.7416563658838072
171100,2.416292716603383
180100,0.5931198102016607
190100,0.33478406427854035
190200,1.1655011655011656
190300,1.849568434032059
190401,1.4903129657228018
190402,0.8768084173608066
190601,0.7254261878853826
190602,0.5274261603375527
190701,0.23946360153256704
190702,0.6546644844517184
190800,2.5010421008753645
190900,1.0638297872340425
191100,2.2848438690022848
191200,0.4777830864787387
191301,2.592912705272256
200100,1.8535681186283597
200200,1.2537612838515546
200300,1.1295180722891565
200401,0.5955926146515783
