tract,buss_licences,building_violations,vehicle_theft,burglary,robbery,public_peace_violation,weapons_violation,sexual_assault,homicides,rodents,garbage,sanitation,abandon_vehicles,pot_holes,tree_trims,street_lights,S0101_C01_001E,S1101_C01_002E,S1401_C02_001E,S1401_C02_030E,S1501_C02_002E,S1501_C02_008E,S1601_C02_003E,S1701_C03_001E,S1810_C03_001E,S1901_C01_012E,S2201_C02_001E,S2301_C03_001E,S2701_C03_001E
190800,2.6158988519110595,29.06554279901177,3.4878651358814126,4.359831419851766,1.162621711960471,0.7266385699752943,0.8719662839703531,0.7266385699752943,1.0,12.352855689580002,13.370149687545414,7.121057985757884,10.463595407644238,17.148670251416945,13.224821973550355,1.4532771399505886,6881.0,3.54,92.5,-888888888.0,52.1,12.2,56.1,21.4,10.8,39789.0,488.0,51.3,22.5
190900,1.0729613733905579,43.45493562231759,2.1459227467811157,4.291845493562231,4.291845493562231,0.5364806866952789,0.0,1.0729613733905579,0.0,4.291845493562231,17.703862660944203,3.7553648068669525,15.02145922746781,27.360515021459225,30.5793991416309,3.2188841201716736,1864.0,3.16,89.2,-888888888.0,32.0,19.5,63.9,21.2,9.3,33967.0,96.0,61.9,22.6
191000,2.0682523267838677,53.08514305411927,1.7235436056532232,5.17063081695967,1.3788348845225784,0.0,0.0,0.0,0.0,2.0682523267838677,5.17063081695967,3.1023784901758016,5.17063081695967,20.33781454670803,6.549465701482248,1.7235436056532232,2901.0,4.22,93.3,-888888888.0,31.6,21.5,46.5,28.4,10.2,47457.0,146.0,54.9,27.5
191100,1.3860887096774193,14.994959677419354,4.032258064516129,3.654233870967742,2.5201612903225805,1.8901209677419355,0.6300403225806451,0.3780241935483871,0.0,10.080645161290322,9.702620967741936,6.804435483870968,7.560483870967742,15.120967741935484,8.442540322580646,4.158266129032258,7936.0,4.08,96.0,-888888888.0,36.5,16.8,58.9,24.7,10.0,45198.0,488.0,55.2,25.0
191200,1.7610062893081762,12.830188679245282,4.276729559748428,4.528301886792453,2.5157232704402515,2.5157232704402515,0.7547169811320754,0.25157232704402516,0.0,6.5408805031446535,9.81132075471698,5.283018867924528,5.031446540880503,35.723270440251575,29.18238993710692,7.547169811320755,3975.0,4.02,96.2,-888888888.0,41.2,23.5,42.4,34.8,7.4,35739.0,267.0,60.8,30.6
191301,1.178252819390675,17.16882679683555,1.68321831341525,2.35650563878135,1.514896482073725,0.841609156707625,0.504965494024575,0.6732873253661,2.0,4.37636761487965,10.0993098804915,4.0397239521966,4.544689446221175,18.683723278909277,7.574482410368625,1.514896482073725,5941.0,4.09,91.8,-888888888.0,38.6,25.2,56.6,22.7,13.0,40719.0,409.0,62.6,33.7
191302,2.94811320754717,7.468553459119497,3.144654088050314,3.341194968553459,0.9827044025157232,1.3757861635220126,0.589622641509434,0.19654088050314464,0.0,1.3757861635220126,16.50943396226415,6.289308176100628,10.809748427672956,11.988993710691824,8.05817610062893,3.5377358490566038,5088.0,3.92,90.4,-888888888.0,29.8,15.4,56.1,23.3,7.1,38966.0,368.0,56.6,28.3
200100,1.7379969585053228,13.252226808603085,2.8242450575711495,3.0414946773843146,0.8689984792526614,0.4344992396263307,0.21724961981316535,0.21724961981316535,1.0,4.127742776450141,8.689984792526614,6.734738214208125,10.210732131218771,20.638713882250705,10.210732131218771,2.606995437757984,4603.0,3.54,86.3,-888888888.0,25.0,7.6,53.0,13.1,9.8,44306.0,160.0,66.4,21.9
200200,1.2077294685990339,39.85507246376812,3.824476650563607,4.2270531400966185,1.8115942028985508,0.6038647342995169,1.0064412238325282,0.20128824476650564,2.0,5.636070853462158,9.057971014492754,7.85024154589372,8.856682769726248,24.758454106280194,16.304347826086957,3.421900161030596,4968.0,3.21,89.3,-888888888.0,24.5,12.5,49.8,18.7,16.9,36436.0,440.0,58.2,23.8
200300,1.665972511453561,31.23698458975427,6.663890045814244,4.164931278633903,1.665972511453561,0.41649312786339027,1.249479383590171,0.0,0.0,17.49271137026239,17.076218242399,3.331945022907122,7.496876301541025,23.740108288213246,32.48646397334444,0.41649312786339027,2401.0,3.75,91.6,-888888888.0,14.6,22.0,53.6,30.5,6.0,40163.0,205.0,66.0,35.4
200401,0.5243838489774515,26.4813843733613,2.3597273203985316,6.030414263240692,1.3109596224436286,1.3109596224436286,0.26219192448872575,0.5243838489774515,0.0,14.15836392239119,12.32302045097011,5.768222338751967,5.506030414263241,15.99370739381227,26.4813843733613,3.146303093864709,3814.0,3.89,88.6,-888888888.0,7.9,17.6,57.8,20.4,14.7,35489.0,245.0,57.4,31.9
200402,1.9836350111579468,11.90181006694768,5.95090503347384,4.959087527894867,2.97545251673692,1.7356806347632034,0.9918175055789734,0.74386312918423,0.0,23.307711381105875,16.612943218447803,12.645673196131911,5.207041904289611,19.588395735184726,26.53111827423754,2.4795437639474334,4033.0,3.59,85.8,-888888888.0,27.1,15.6,59.6,26.6,12.0,39526.0,342.0,63.8,25.8
210100,3.7713954163040326,19.727299100667246,4.641717435451117,4.641717435451117,2.3208587177255584,0.8703220191470844,0.5802146794313896,0.5802146794313896,0.0,29.300841311285176,17.69654772265738,5.221932114882507,13.344937626921961,41.19524223962866,9.573542210617928,5.512039454598201,3447.0,2.51,59.1,-888888888.0,18.1,4.5,60.3,20.1,10.5,56250.0,99.0,60.1,23.4
210400,3.516624040920716,24.93606138107417,1.918158567774936,4.475703324808184,1.278772378516624,0.959079283887468,0.319693094629156,0.319693094629156,0.0,4.475703324808184,7.9923273657289,8.312020460358056,8.951406649616368,24.93606138107417,7.352941176470588,0.959079283887468,3128.0,3.16,91.1,-888888888.0,9.4,7.6,52.1,22.7,7.3,37348.0,128.0,60.0,32.6
210501,1.5320639089516306,11.599912453490917,2.845261545195885,2.4075289997811335,2.4075289997811335,0.2188662727073758,0.0,0.6565988181221274,0.0,15.758371634931057,9.192383453709784,5.69052309039177,6.128255635806522,10.286714817246663,7.2225869993434015,3.064127817903261,4569.0,3.13,87.1,-888888888.0,9.9,17.1,33.6,16.4,5.5,39487.0,305.0,63.1,41.3
210502,2.0370747606437156,14.666938276634752,3.259319617029945,2.6481971888368303,1.425952332450601,0.8148299042574862,0.6111224281931147,0.0,0.0,15.481768180892239,12.629863515991037,9.981666327154207,8.555713994703606,7.537176614381748,8.963128946832349,3.666734569158688,4909.0,3.27,92.8,-888888888.0,28.4,9.2,41.2,26.7,6.2,32500.0,210.0,55.9,36.1
210601,0.6523157208088716,12.393998695368559,1.6307893020221789,3.2615786040443577,2.2831050228310503,0.3261578604044358,0.0,0.6523157208088716,0.0,53.48988910632747,12.393998695368559,7.827788649706458,6.1969993476842795,20.547945205479454,11.089367253750815,1.6307893020221789,3066.0,3.23,90.0,-888888888.0,78.0,8.0,38.9,15.1,7.1,47280.0,116.0,64.1,45.0
210602,2.6660203587009206,21.570528356761994,2.6660203587009206,4.847309743092583,3.393116820164808,0.0,0.24236548715462916,0.0,0.0,77.07222491517207,18.419777023751816,11.6335433834222,7.513330101793504,15.753756665050895,13.572467280659232,2.1812893843916625,4126.0,2.7,87.6,-888888888.0,19.3,15.7,45.6,25.8,8.7,36604.0,194.0,66.4,37.3
210700,2.7652086475615887,14.831573655103066,3.2679738562091503,7.290095525389643,1.256913021618904,0.0,0.5027652086475616,0.2513826043237808,0.0,23.378582202111613,9.80392156862745,8.547008547008547,8.044243338360985,21.367521367521366,11.060834590246355,5.027652086475616,3978.0,2.49,63.6,-888888888.0,12.2,7.4,46.2,12.4,11.5,47232.0,215.0,68.5,28.3
210800,2.9182879377431905,7.782101167315175,4.863813229571984,5.836575875486381,3.8910505836575875,0.0,1.9455252918287937,0.0,0.0,7.782101167315175,14.591439688715953,3.8910505836575875,9.727626459143968,25.291828793774318,21.40077821011673,3.8910505836575875,1028.0,2.83,79.5,-888888888.0,9.7,0.0,53.9,14.4,5.3,43750.0,25.0,68.3,36.4
210900,2.171889543903196,15.203226807322372,4.033509152963078,3.102699348433137,0.9308098045299411,0.3102699348433137,0.0,0.6205398696866274,0.0,10.859447719515979,8.37728824076947,2.792429413589823,11.479987589202606,33.81942289792119,14.27241700279243,6.205398696866274,3223.0,2.68,78.2,-888888888.0,50.8,9.8,54.6,16.3,13.4,50976.0,139.0,66.2,25.5
220300,1.2453300124533002,22.415940224159403,2.0755500207555,6.2266500622665015,1.2453300124533002,0.0,0.41511000415110005,0.0,0.0,35.69946035699461,8.717310087173102,12.868410128684102,7.8870900788709015,31.133250311332507,31.133250311332507,7.056870070568701,2409.0,2.49,71.5,-888888888.0,23.6,4.0,58.0,11.4,4.3,82500.0,58.0,77.7,12.3
220400,4.288499025341131,12.865497076023392,1.5594541910331385,4.288499025341131,2.3391812865497075,0.0,0.0,0.0,0.0,37.42690058479532,10.916179337231968,7.7972709551656925,13.645224171539962,35.4775828460039,30.019493177387915,1.9493177387914231,2565.0,2.29,55.8,-888888888.0,7.6,3.0,58.2,10.9,6.5,71648.0,34.0,72.0,18.7
220500,4.847129008202834,14.168530947054437,2.982848620432513,5.965697240865026,4.47427293064877,0.0,0.0,0.37285607755406414,0.0,28.337061894108874,8.94854586129754,10.81282624906786,7.457121551081283,33.557046979865774,33.929903057419835,6.33855331841909,2682.0,2.22,59.9,-888888888.0,27.8,2.8,65.5,14.3,5.8,61394.0,84.0,72.7,13.0
220601,1.2531328320802004,10.651629072681704,4.385964912280701,3.132832080200501,5.012531328320802,1.2531328320802004,0.6265664160401002,0.0,1.0,30.70175438596491,10.651629072681704,5.639097744360902,8.771929824561402,18.170426065162907,21.303258145363408,1.8796992481203008,1596.0,2.48,65.6,-888888888.0,14.0,3.2,53.0,15.8,12.1,45417.0,46.0,67.2,16.3
220602,3.1982942430703623,23.02771855010661,4.264392324093817,4.904051172707889,2.7718550106609805,0.42643923240938164,0.6396588486140724,0.42643923240938164,0.0,52.66524520255863,8.528784648187633,8.528784648187633,9.168443496801705,24.09381663113006,15.991471215351812,4.051172707889125,4690.0,2.13,60.9,-888888888.0,0.0,6.5,57.7,23.9,7.2,43233.0,259.0,65.6,17.9
220701,1.156403584851113,8.962127782596125,3.7583116507661174,3.469210754553339,0.8673026886383347,1.156403584851113,0.28910089621277824,0.0,0.0,16.76785198034114,11.274934952298352,6.071118820468343,8.094825093957791,12.431338537149465,8.962127782596125,0.5782017924255565,3459.0,2.99,90.9,-888888888.0,20.7,19.2,39.4,25.0,10.5,47318.0,146.0,63.5,28.4
220702,0.22593764121102575,23.27157704473565,4.744690465431541,2.9371893357433345,2.485314053321283,0.903750564844103,0.6778129236330772,0.4518752824220515,1.0,19.65657478535924,14.008133755083596,8.811568007230004,5.422503389064618,23.27157704473565,7.004066877541798,3.8409399005874376,4426.0,3.24,90.2,-888888888.0,2.3,13.0,46.9,25.8,6.8,40000.0,222.0,61.2,28.8
220901,2.72975432211101,5.156202608431908,3.942978465271459,3.6396724294813465,3.033060357901122,2.1231422505307855,0.3033060357901122,0.9099181073703366,0.0,9.099181073703367,12.738853503184712,4.246284501061571,7.885956930542918,11.828935395814376,12.435547467394601,3.942978465271459,3297.0,3.27,82.8,-888888888.0,36.4,9.9,43.5,42.3,14.5,38619.0,254.0,52.3,27.5
220902,1.5037593984962405,22.857142857142858,4.511278195488722,3.9097744360902253,1.2030075187969924,1.2030075187969924,1.5037593984962405,0.3007518796992481,2.0,31.278195488721803,25.864661654135336,6.917293233082707,4.81203007518797,15.037593984962406,22.55639097744361,3.308270676691729,3325.0,3.27,76.5,-888888888.0,18.8,6.0,38.1,24.1,6.0,47793.0,153.0,65.1,29.8
221000,1.8438844499078058,11.370620774431469,3.6877688998156115,3.6877688998156115,1.8438844499078058,1.2292562999385372,0.0,0.6146281499692686,0.0,11.677934849416102,5.838967424708051,4.917025199754149,6.760909649661954,8.60479409956976,11.370620774431469,2.15119852489244,3254.0,3.46,80.2,-888888888.0,34.5,5.2,48.4,19.1,8.6,42818.0,161.0,58.2,35.1
221100,2.9106029106029108,32.640332640332645,3.3264033264033266,6.4449064449064455,2.9106029106029108,0.4158004158004158,0.0,0.2079002079002079,1.0,17.879417879417883,7.6923076923076925,9.355509355509357,11.01871101871102,20.374220374220375,8.316008316008316,3.5343035343035347,4810.0,2.43,78.8,-888888888.0,9.7,2.2,63.2,29.6,10.2,43750.0,239.0,54.7,23.8
221200,0.6525285481239804,29.363784665579118,2.936378466557912,3.5889070146818924,1.3050570962479608,0.0,0.3262642740619902,0.3262642740619902,0.0,13.05057096247961,4.893964110929853,6.851549755301795,7.830342577487765,19.902120717781404,14.35562805872757,2.2838499184339316,3065.0,2.63,73.6,-888888888.0,0.0,12.4,49.1,13.7,6.4,44821.0,117.0,67.2,23.3
221300,10.137581462708182,8.689355539464156,3.2585083272990585,4.706734250543085,2.896451846488052,0.3620564808110065,0.0,0.3620564808110065,0.0,35.84359160028964,7.24112961622013,12.671976828385228,8.689355539464156,28.602461984069514,19.188993482983346,0.3620564808110065,2762.0,2.19,77.7,-888888888.0,54.7,3.7,53.9,24.7,5.5,48095.0,62.0,72.5,28.0
221400,3.2154340836012865,17.14898177920686,2.500893176134334,2.500893176134334,1.429081814933905,0.35727045373347627,0.35727045373347627,0.0,0.0,14.648088603072527,17.14898177920686,5.71632725973562,9.289031797070383,14.29081814933905,7.145409074669525,5.71632725973562,2799.0,2.3,73.4,-888888888.0,25.8,9.5,55.9,16.9,6.2,55982.0,73.0,76.9,27.1
221500,2.7195027195027195,22.144522144522146,2.7195027195027195,3.4965034965034967,0.38850038850038854,0.7770007770007771,0.38850038850038854,0.38850038850038854,0.0,30.303030303030305,14.374514374514375,8.935508935508937,6.216006216006217,23.31002331002331,15.54001554001554,7.381507381507382,2574.0,1.95,73.4,-888888888.0,8.8,6.9,37.1,14.9,11.2,35787.0,169.0,65.4,17.5
221600,2.5657472738935216,4.490057729313663,2.5657472738935216,8.980115458627326,0.6414368184733804,0.0,0.3207184092366902,0.6414368184733804,0.0,24.374599101988455,11.545862732520847,14.753046824887749,13.149454778704298,22.771007055805004,16.67735728030789,11.225144323284157,3118.0,2.29,59.9,-888888888.0,30.1,0.0,54.0,12.9,6.4,73611.0,63.0,75.1,17.6
222200,2.5458248472505094,17.820773930753564,3.564154786150713,6.109979633401222,2.5458248472505094,0.0,0.0,0.5091649694501018,0.0,31.568228105906314,13.74745417515275,18.329938900203665,6.109979633401222,30.04073319755601,18.83910386965377,4.582484725050916,1964.0,2.29,43.2,-888888888.0,1.9,0.8,82.1,5.3,1.6,123500.0,16.0,83.3,7.5
222500,0.702247191011236,27.387640449438205,2.808988764044944,7.02247191011236,2.106741573033708,1.404494382022472,1.404494382022472,0.0,0.0,45.646067415730336,13.342696629213483,3.51123595505618,10.53370786516854,14.04494382022472,12.640449438202248,5.617977528089888,1424.0,2.8,75.9,-888888888.0,23.0,10.9,35.7,19.7,10.3,40469.0,83.0,65.7,24.9
222600,2.574002574002574,45.68854568854569,1.9305019305019304,6.435006435006435,0.6435006435006435,0.6435006435006435,0.6435006435006435,0.0,0.0,20.592020592020592,10.296010296010296,12.226512226512225,10.296010296010296,23.80952380952381,39.25353925353925,5.148005148005148,1554.0,2.35,76.9,-888888888.0,15.7,2.5,58.8,16.6,9.0,45750.0,78.0,71.3,21.8
222700,0.37593984962406013,10.526315789473683,3.007518796992481,3.3834586466165413,1.1278195488721805,0.37593984962406013,0.0,0.37593984962406013,0.0,3.007518796992481,7.518796992481203,4.135338345864661,4.511278195488722,15.413533834586465,2.255639097744361,1.5037593984962405,2660.0,3.06,88.8,-888888888.0,29.3,4.4,43.0,29.3,4.9,44701.0,169.0,65.9,24.2
222900,6.83371298405467,11.389521640091116,12.528473804100228,9.111617312072893,2.277904328018223,2.277904328018223,0.0,1.1389521640091116,1.0,10.250569476082005,15.945330296127562,10.250569476082005,11.389521640091116,21.64009111617312,27.33485193621868,6.83371298405467,878.0,3.14,83.9,-888888888.0,0.0,16.0,47.0,30.0,7.5,40208.0,51.0,61.0,26.0
230200,3.5496957403651117,39.046653144016226,4.563894523326572,6.085192697768763,3.0425963488843815,1.0141987829614605,0.5070993914807302,1.0141987829614605,0.0,0.5070993914807302,16.734279918864097,4.563894523326572,8.113590263691684,19.26977687626775,22.31237322515213,4.056795131845842,1972.0,3.3,80.2,-888888888.0,49.6,16.3,59.4,27.4,15.2,44280.0,138.0,57.6,32.3
230300,0.8547008547008548,19.65811965811966,3.418803418803419,1.7094017094017095,0.8547008547008548,0.8547008547008548,0.8547008547008548,0.8547008547008548,0.0,6.837606837606838,14.529914529914532,1.7094017094017095,4.273504273504273,8.547008547008547,7.6923076923076925,0.8547008547008548,1170.0,3.94,94.7,-888888888.0,30.2,29.9,50.8,28.4,12.1,40573.0,115.0,58.5,29.3
230400,2.2505626406601653,23.255813953488374,1.8754688672168043,1.1252813203300827,7.1267816954238565,0.37509377344336087,1.5003750937734435,0.0,0.0,15.003750937734434,14.628657164291074,3.3758439609902475,4.501125281320331,24.381095273818456,28.132033008252066,3.7509377344336086,2666.0,3.97,89.5,-888888888.0,44.4,9.3,59.0,24.0,9.4,56875.0,197.0,51.9,28.9
230500,2.4258760107816713,23.18059299191375,5.121293800539084,2.4258760107816713,3.7735849056603774,0.8086253369272237,0.8086253369272237,0.2695417789757412,1.0,4.5822102425876015,12.398921832884097,6.199460916442049,7.816711590296496,19.946091644204852,14.824797843665769,4.5822102425876015,3710.0,3.53,85.3,-888888888.0,33.0,10.7,58.7,29.0,17.1,29324.0,475.0,48.3,28.9
230600,1.7308524448290783,28.99177845088706,6.202221260637531,4.471368815808453,7.06764748305207,0.5769508149430261,1.5866147410933218,1.0096639261502958,2.0,8.654262224145391,18.029712966969566,6.490696668109043,6.923409779316313,21.924130967834994,19.472090004327132,5.048319630751479,6933.0,3.76,89.2,-888888888.0,41.7,17.6,59.8,39.0,15.9,33551.0,775.0,43.9,21.6
230700,2.511106818620823,27.429012941858222,6.760672203979139,4.829051574270814,5.022213637241646,0.7726482518833302,1.1589723778249952,0.7726482518833302,4.0,13.907668533899944,18.543558045199923,9.85126521151246,8.112806644774967,20.66834073787908,11.39656171527912,5.794861889124976,5177.0,3.32,88.7,-888888888.0,27.2,14.1,58.9,23.6,17.2,34145.0,436.0,52.6,23.5
230800,1.6736401673640167,15.899581589958158,4.184100418410042,7.531380753138075,5.857740585774058,0.8368200836820083,0.0,0.8368200836820083,0.0,10.878661087866108,17.573221757322173,6.694560669456067,11.715481171548117,17.573221757322173,18.410041841004183,5.02092050209205,1195.0,3.53,83.2,-888888888.0,11.4,16.4,69.9,15.0,12.6,63179.0,70.0,49.1,21.5
230900,0.7759456838021338,35.693501454898154,4.073714839961203,3.879728419010669,2.715809893307468,0.7759456838021338,1.5518913676042676,0.19398642095053345,0.0,6.9835111542192045,13.773035887487875,13.967022308438409,8.147429679922405,16.29485935984481,16.29485935984481,5.04364694471387,5155.0,2.74,88.3,-888888888.0,34.6,18.4,58.3,39.5,17.0,35935.0,615.0,51.8,20.1
231200,3.5280282242257934,56.056448451587606,6.4680517444139545,5.096040768326146,9.800078400627205,3.1360250882007055,4.116032928263426,0.7840062720501764,6.0,13.916111328890631,30.576244609956877,14.700117600940807,5.6840454723637786,17.83614268914151,18.62014896119169,4.704037632301058,5102.0,3.25,91.0,-888888888.0,28.6,26.0,56.3,46.8,14.7,23750.0,728.0,42.2,30.5
231500,1.5793251974156497,43.21608040201005,5.599425699928212,6.604450825556353,7.178750897343862,3.589375448671931,4.3072505384063176,1.0050251256281406,8.0,19.526202440775304,27.997128499641065,7.035175879396985,5.599425699928212,21.249102656137833,13.639626704953338,6.604450825556353,6965.0,3.57,94.1,-888888888.0,42.2,30.9,76.9,43.8,17.0,24205.0,1133.0,35.4,27.2
240200,3.4036759700476513,12.253233492171544,4.084411164057181,6.126616746085772,2.0422055820285907,0.0,0.0,0.0,0.0,22.4642614023145,4.084411164057181,19.741320626276377,6.807351940095303,40.16337644656228,15.656909462219195,4.084411164057181,1469.0,1.82,50.8,-888888888.0,0.0,0.0,48.4,10.1,11.2,96667.0,95.0,74.5,5.1
240300,4.279600570613409,7.845934379457918,5.706134094151213,11.412268188302425,5.706134094151213,0.0,0.0,0.7132667617689016,0.0,6.419400855920115,4.992867332382311,18.544935805991443,9.272467902995722,20.684736091298145,53.495007132667624,4.279600570613409,1402.0,2.15,48.6,-888888888.0,11.1,1.4,74.8,4.1,2.8,111000.0,6.0,78.7,2.7
240500,2.785515320334262,11.142061281337048,3.714020427112349,4.642525533890437,2.3212627669452184,0.0,0.0,0.9285051067780873,0.0,14.391829155060353,12.999071494893222,8.82079851439183,5.571030640668524,41.318477251624884,9.285051067780874,2.3212627669452184,2154.0,1.86,33.2,-888888888.0,0.0,0.0,48.4,6.0,3.9,108987.0,26.0,89.7,4.5
240600,2.9850746268656714,18.656716417910445,2.9850746268656714,5.970149253731343,0.7462686567164178,0.0,0.0,1.4925373134328357,0.0,5.223880597014925,8.208955223880597,3.731343283582089,7.462686567164178,23.88059701492537,23.134328358208954,1.4925373134328357,1340.0,2.23,73.6,-888888888.0,21.5,2.8,51.5,21.7,3.7,107928.0,54.0,78.4,26.3
240700,0.7007708479327259,51.85704274702172,3.50385423966363,5.606166783461807,2.8030833917309037,0.7007708479327259,0.7007708479327259,0.7007708479327259,0.0,2.8030833917309037,15.416958654519972,4.204625087596356,4.204625087596356,12.613875262789067,7.00770847932726,4.905395935529082,1427.0,2.4,77.3,-888888888.0,0.0,1.2,40.9,35.5,8.8,32197.0,58.0,64.8,15.3
240800,3.303964757709251,17.070484581497798,0.0,3.303964757709251,1.1013215859030836,0.5506607929515418,0.0,0.0,0.0,18.72246696035242,14.317180616740087,5.506607929515418,7.709251101321586,18.72246696035242,14.86784140969163,1.1013215859030836,1816.0,2.78,79.8,-888888888.0,69.7,5.4,39.4,23.1,4.3,39500.0,133.0,53.5,20.7
240900,3.236245954692557,21.844660194174757,8.89967637540453,11.326860841423949,15.372168284789645,4.854368932038835,1.6181229773462784,0.8090614886731392,0.0,21.03559870550162,17.79935275080906,21.03559870550162,11.326860841423949,89.80582524271844,29.93527508090615,18.6084142394822,1236.0,2.37,88.8,-888888888.0,-666666666.0,7.8,52.7,17.2,15.8,38750.0,153.0,60.6,28.3
241100,1.4943960149439603,14.943960149439603,1.4943960149439603,8.966376089663761,3.4869240348692405,0.0,0.0,0.9962640099626402,0.0,7.721046077210461,7.721046077210461,8.966376089663761,11.706102117061022,15.442092154420923,29.887920298879205,2.4906600249066004,4015.0,2.61,71.7,-888888888.0,22.8,8.0,37.3,21.9,15.0,55824.0,283.0,70.5,26.3
241200,1.5368852459016393,3.586065573770492,2.0491803278688523,8.709016393442623,4.098360655737705,0.5122950819672131,0.0,0.5122950819672131,0.0,19.4672131147541,11.27049180327869,6.659836065573771,9.73360655737705,19.4672131147541,11.27049180327869,2.0491803278688523,1952.0,2.63,68.2,-888888888.0,0.0,9.1,54.8,17.3,10.5,74432.0,127.0,70.4,15.5
241300,1.597444089456869,0.0,3.194888178913738,8.519701810436635,1.597444089456869,0.5324813631522897,0.0,0.0,0.0,9.052183173588926,7.454739084132056,8.519701810436635,8.519701810436635,10.117145899893504,7.987220447284345,1.597444089456869,1878.0,2.26,82.0,-888888888.0,7.3,2.2,56.4,21.0,2.7,88409.0,73.0,69.5,6.8
241400,15.654830087819777,4.963726613211149,4.2000763650248185,8.972890416189385,6.681939671630393,0.0,0.19091256204658266,0.7636502481863306,0.0,4.581901489117984,5.536464299350897,7.636502481863306,3.818251240931653,18.518518518518515,7.827415043909888,2.672775868652157,5238.0,2.29,56.7,-888888888.0,0.0,1.2,58.2,15.7,7.0,94816.0,228.0,77.6,4.0
241500,14.578271433530025,5.900728913571677,3.1239153071850057,12.842762929538356,5.553627212773343,0.3471017007983339,0.6942034015966678,0.0,0.0,36.445678583825064,26.726830961471713,7.98333911836168,6.594932315168345,16.660881638320028,8.67754251995835,3.1239153071850057,2881.0,2.2,43.7,-888888888.0,0.0,0.0,56.7,13.2,1.7,88333.0,42.0,88.5,13.3
241600,1.7452006980802792,8.144269924374637,2.6178010471204187,8.144269924374637,5.817335660267597,0.0,0.0,0.8726003490401396,0.0,32.57707969749855,11.343804537521814,4.944735311227458,11.052937754508434,18.32460732984293,2.326934264107039,2.036067481093659,3438.0,2.11,57.2,-888888888.0,0.0,2.2,59.1,15.6,4.0,63690.0,75.0,80.9,17.2
242000,2.5073129962390306,7.3129962390305066,2.298370246552445,10.65608023401588,1.4625992478061012,0.20894274968658588,0.20894274968658588,0.0,0.0,2.9251984956122024,7.3129962390305066,6.895110739657334,7.1040534893439204,14.417049728374426,2.298370246552445,1.4625992478061012,4786.0,2.33,73.5,-888888888.0,13.5,7.8,33.7,18.8,12.7,57857.0,484.0,65.9,15.6
242100,2.1141649048625792,10.872848082150409,4.832376925400181,8.758683177287828,3.624282694050136,0.906070673512534,0.0,0.0,0.0,5.738447598912716,11.476895197825431,8.154636061612806,5.436424041075204,21.141649048625794,11.476895197825431,1.2080942313500453,3311.0,2.0,44.1,-888888888.0,0.0,3.0,70.5,8.4,2.2,94507.0,44.0,85.4,11.1
242200,6.451612903225806,9.806451612903226,1.2903225806451613,12.903225806451612,2.3225806451612905,0.0,0.0,0.25806451612903225,0.0,5.67741935483871,7.483870967741935,6.451612903225806,11.612903225806452,11.096774193548388,10.838709677419354,5.161290322580645,3875.0,2.24,54.6,-888888888.0,0.0,3.9,62.5,13.8,3.2,82012.0,91.0,79.0,7.6
242300,2.331002331002331,2.664002664002664,2.9970029970029968,10.989010989010989,1.9980019980019978,0.333000333000333,0.0,0.0,0.0,5.9940059940059935,7.326007326007326,16.65001665001665,6.66000666000666,22.977022977022976,16.98301698301698,3.663003663003663,3003.0,1.9,46.5,-888888888.0,0.0,0.0,61.4,6.0,3.5,66563.0,63.0,82.3,9.7
242400,4.442925495557074,11.961722488038276,4.442925495557074,5.80997949419002,1.0252904989747094,0.3417634996582365,0.0,1.0252904989747094,0.0,12.303485987696513,9.569377990430622,5.126452494873547,5.468215994531784,25.974025974025974,10.936431989063568,4.784688995215311,2926.0,2.11,74.3,-888888888.0,18.1,2.0,42.1,7.8,9.2,68348.0,77.0,73.9,17.5
242500,1.2729124236252547,5.346232179226069,3.564154786150713,3.8187372708757636,1.5274949083503055,0.0,0.2545824847250509,0.5091649694501018,0.0,15.020366598778004,9.928716904276985,4.582484725050916,5.091649694501019,19.093686354378818,10.183299389002038,2.8004073319755602,3928.0,2.48,78.6,-888888888.0,0.0,9.5,55.5,13.7,8.0,48615.0,289.0,70.5,17.5
242600,2.1670278379729955,21.336889481580265,1.833638939823304,5.500916819469912,1.666944490748458,0.833472245374229,0.16669444907484582,0.0,1.0,16.83613935655943,8.668111351891982,5.334222370395066,7.6679446574429075,12.168694782463744,24.337389564927488,1.666944490748458,5999.0,2.6,70.5,-888888888.0,19.9,2.4,50.9,19.8,8.4,51171.0,490.0,63.7,27.1
242700,3.552397868561279,36.70811130846655,3.552397868561279,6.512729425695678,0.0,0.0,0.0,0.0,0.0,5.920663114268798,14.801657785671996,7.696862048549438,3.552397868561279,11.841326228537596,26.642984014209592,5.328596802841918,1689.0,2.37,91.1,-888888888.0,40.2,5.6,67.1,33.0,15.5,24073.0,191.0,60.0,17.1
242800,5.9405940594059405,13.861386138613863,5.2805280528052805,7.2607260726072615,3.3003300330033007,0.6600660066006601,0.0,0.0,0.0,30.363036303630366,21.782178217821784,13.201320132013203,15.841584158415843,52.14521452145215,25.082508250825086,9.24092409240924,1515.0,2.36,55.3,-888888888.0,0.0,1.4,58.1,12.7,4.8,63869.0,55.0,63.7,15.9
