tract,buss_licences,building_violations,vehicle_theft,burglary,robbery,public_peace_violation,weapons_violation,sexual_assault,homicides,rodents,garbage,sanitation,abandon_vehicles,pot_holes,tree_trims,street_lights,S0101_C01_001E,S1101_C01_002E,S1401_C02_001E,S1401_C02_030E,S1501_C02_002E,S1501_C02_008E,S1601_C02_003E,S1701_C03_001E,S1810_C03_001E,S1901_C01_012E,S2201_C02_001E,S2301_C03_001E,S2701_C03_001E
10702,3.922967189728959,9.094151212553495,1.4265335235378032,4.457917261055635,2.8530670470756063,0.1783166904422254,0.5349500713266762,0.5349500713266762,0.0,6.419400855920115,2.8530670470756063,3.2097004279600574,12.125534950071328,4.279600570613409,1.783166904422254,0.3566333808844508,5608.0,2.66,-888888888.0,32.9,21.5,6.5,64.2,36.3,7.2,36464.0,-888888888.0,70.8,77.0
20100,1.4906832298136645,21.366459627329192,1.7391304347826086,2.2360248447204967,2.2360248447204967,0.0,0.0,0.24844720496894407,1.0,32.29813664596273,14.906832298136644,3.229813664596273,9.937888198757763,14.906832298136644,6.70807453416149,1.7391304347826086,4025.0,2.68,-888888888.0,34.8,25.3,9.9,48.4,21.6,10.0,51458.0,-888888888.0,57.1,80.3
20200,1.0300176574455562,8.24014125956445,2.5014714537963507,3.9729252501471453,1.1771630370806356,0.0,0.0,0.0,0.0,29.28193054738081,28.546203649205413,5.444379046497939,8.681577398469688,15.155974102413184,28.693349028840494,4.267216009417304,6796.0,3.22,-888888888.0,65.0,0.0,9.6,51.1,20.9,9.4,74595.0,-888888888.0,54.5,88.0
20301,0.37757221068529356,2.0766471587691147,1.1327166320558808,1.887861053426468,0.37757221068529356,0.0,0.37757221068529356,0.0,0.0,33.226354540305834,20.5776854823485,0.943930526713234,3.0205776854823485,8.495374740419106,6.418727581649991,0.943930526713234,5297.0,2.67,-888888888.0,63.6,4.4,5.6,42.1,9.3,14.6,53199.0,-888888888.0,52.0,94.0
20302,0.8097165991902834,15.587044534412954,0.6072874493927125,4.048582995951417,0.4048582995951417,0.20242914979757085,0.20242914979757085,0.20242914979757085,0.0,45.95141700404858,16.39676113360324,3.4412955465587043,17.00404858299595,12.14574898785425,18.016194331983804,3.643724696356275,4940.0,2.58,-888888888.0,41.6,15.0,6.0,42.1,16.6,11.1,68919.0,-888888888.0,59.2,86.5
20400,1.2975778546712804,8.866782006920415,0.8650519031141869,1.9463667820069206,1.0813148788927336,0.0,0.21626297577854672,0.6487889273356402,1.0,48.22664359861592,13.84083044982699,4.108996539792388,13.192041522491351,10.59688581314879,16.435986159169552,3.2439446366782008,4624.0,2.67,-888888888.0,46.9,13.5,5.1,48.4,21.2,12.3,64073.0,-888888888.0,65.2,85.4
20500,1.5184747764467692,16.871941960519656,2.5307912940779485,2.1933524548675556,3.543107811709128,0.5061582588155897,0.5061582588155897,0.5061582588155897,2.0,19.908891513413195,10.123165176311794,8.435970980259828,8.604690399865024,8.942129239075419,8.098532141049436,2.5307912940779485,5927.0,2.76,-888888888.0,39.7,32.3,12.4,63.5,29.1,12.8,39349.0,-888888888.0,53.2,72.4
20601,0.9404388714733543,14.890282131661442,3.4482758620689657,2.8213166144200628,1.4106583072100314,0.0,0.6269592476489029,0.31347962382445144,0.0,44.5141065830721,28.213166144200628,5.956112852664577,6.739811912225705,4.38871473354232,8.307210031347962,2.19435736677116,6380.0,3.22,-888888888.0,13.0,36.6,6.7,63.6,25.2,11.4,40913.0,-888888888.0,59.3,87.8
20602,1.5989036089538602,23.06989492919141,1.8273184102329831,3.6546368204659663,2.7409776153494745,0.2284148012791229,0.2284148012791229,0.2284148012791229,2.0,46.13978985838282,18.273184102329832,10.050251256281406,9.59342165372316,7.9945180447693005,22.384650525354044,4.568296025582458,4378.0,3.22,-888888888.0,25.6,11.9,9.5,66.4,30.7,10.1,45349.0,-888888888.0,55.6,76.1
20701,5.319148936170213,21.86761229314421,1.773049645390071,4.137115839243499,1.773049645390071,1.1820330969267139,1.1820330969267139,1.1820330969267139,0.0,27.77777777777778,17.13947990543735,33.096926713947994,8.274231678486998,27.77777777777778,18.912529550827422,2.955082742316785,1692.0,2.87,-888888888.0,54.9,0.0,2.7,49.9,12.5,11.8,77292.0,-888888888.0,60.3,95.7
20702,0.7697241821680565,11.802437459910198,1.667735728030789,1.7960230917254651,1.1545862732520846,0.12828736369467608,0.6414368184733804,0.12828736369467608,1.0,32.07184092366902,10.262989095574087,6.2860808210391275,8.723540731237973,8.980115458627326,11.289288005131494,1.0262989095574087,7795.0,3.37,-888888888.0,36.6,12.1,12.4,65.3,22.4,11.1,51840.0,-888888888.0,63.9,82.1
20801,3.1471282454760034,16.522423288749017,2.5570416994492526,3.1471282454760034,1.1801730920535012,0.0,0.39339103068450043,0.39339103068450043,0.0,41.10936270653029,19.47285601888277,6.490952006294257,9.834775767112511,11.801730920535013,7.671125098347758,3.540519276160504,5084.0,2.53,-888888888.0,65.8,20.2,8.6,56.5,18.2,15.1,53661.0,-888888888.0,64.5,84.4
20802,2.0172135556750943,22.32383001613771,2.555137170521786,3.2275416890801507,2.28617536309844,0.40344271113501884,0.8068854222700377,0.13448090371167296,1.0,27.703066164604625,11.296395911780527,7.530930607853684,11.699838622915546,10.355029585798817,8.741258741258742,3.0930607853684777,7436.0,3.41,-888888888.0,55.5,1.2,3.4,66.7,29.0,8.8,48450.0,-888888888.0,66.0,77.0
20901,1.3453776667307322,16.72112242936767,4.036133000192197,1.3453776667307322,2.6907553334614644,0.3843936190659235,0.5765904285988852,0.19219680953296175,0.0,27.67634057274649,20.75725542955987,5.5737074764558905,9.609840476648086,9.417643667115126,5.958101095521814,1.537574476263694,5203.0,2.89,-888888888.0,63.5,11.2,8.2,66.4,32.1,8.1,40272.0,-888888888.0,64.2,86.0
20902,0.964785335262904,2.41196333815726,1.929570670525808,1.20598166907863,1.20598166907863,0.0,0.723589001447178,0.241196333815726,0.0,36.420646406174626,1.688374336710082,2.170767004341534,7.718282682103232,9.165460684997589,6.753497346840328,2.894356005788712,4146.0,2.33,-888888888.0,29.1,5.8,5.1,59.3,25.4,21.1,36848.0,-888888888.0,51.9,82.8
30101,1.973498731322244,7.330138144911192,0.0,1.973498731322244,0.845785170566676,0.0,0.281928390188892,0.281928390188892,0.0,4.510854243022272,0.0,1.40964195094446,1.40964195094446,3.383140682266704,0.845785170566676,0.563856780377784,3547.0,1.71,-888888888.0,43.4,0.7,2.9,46.7,14.2,12.7,48487.0,-888888888.0,62.4,75.9
30102,2.4021962937542893,15.099519560741248,1.029512697323267,0.6863417982155113,1.3726835964310227,0.0,0.34317089910775567,0.6863417982155113,0.0,3.4317089910775564,0.34317089910775567,1.029512697323267,0.6863417982155113,4.461221688400824,2.059025394646534,1.7158544955387782,2914.0,1.57,-888888888.0,68.9,4.5,6.1,36.2,13.0,14.4,43520.0,-888888888.0,64.3,78.3
30103,3.891050583657587,3.4587116299178553,0.0,1.2970168612191957,2.1616947686986596,0.0,0.0,0.0,0.0,15.131863380890618,0.0,0.0,1.2970168612191957,6.917423259835711,1.2970168612191957,0.0,2313.0,1.72,-888888888.0,91.7,0.0,3.8,43.8,22.9,16.4,39058.0,-888888888.0,57.7,90.0
30104,0.2870264064293915,0.2870264064293915,0.574052812858783,0.574052812858783,0.2870264064293915,0.0,0.0,0.2870264064293915,0.0,0.8610792192881745,0.2870264064293915,0.8610792192881745,2.0091848450057403,6.601607347876005,1.4351320321469576,1.148105625717566,3484.0,1.64,-888888888.0,96.8,0.0,4.9,42.3,28.8,6.2,39096.0,-888888888.0,48.0,83.8
30200,3.6183584079223,15.80651304513426,2.666158826890116,3.808798324128737,3.4279184917158636,0.0,0.3808798324128737,0.19043991620643685,0.0,32.5652256713007,12.569034469624832,5.332317653780232,16.187392877547133,14.663873547895639,12.378594553418395,0.7617596648257474,5251.0,2.1,-888888888.0,55.5,4.6,4.8,23.7,13.1,11.6,65298.0,-888888888.0,66.2,91.5
30300,1.260239445494644,17.328292375551356,2.835538752362949,2.520478890989288,1.575299306868305,0.0,0.0,0.945179584120983,0.0,34.65658475110271,10.712035286704474,4.725897920604915,11.342155009451796,9.13673597983617,16.068052930056712,1.260239445494644,3174.0,2.24,-888888888.0,30.8,9.2,6.6,57.3,22.1,11.1,35463.0,-888888888.0,61.6,77.6
30400,3.095975232198142,5.417956656346749,2.3219814241486065,2.7089783281733744,1.1609907120743033,0.0,0.7739938080495355,0.3869969040247678,1.0,12.383900928792569,11.222910216718265,8.513931888544892,4.643962848297213,15.86687306501548,11.996904024767801,0.7739938080495355,2584.0,2.02,-888888888.0,54.8,16.9,6.8,39.9,23.8,11.1,43681.0,-888888888.0,65.4,84.6
30500,2.6283240568954853,10.513296227581941,2.473716759431045,2.3191094619666046,1.5460729746444033,0.30921459492888065,0.46382189239332094,0.6184291898577613,0.0,25.819418676561533,6.184291898577613,3.4013605442176873,6.029684601113172,12.677798392084107,17.625231910946198,1.0822510822510822,6468.0,2.22,-888888888.0,18.4,29.0,4.6,26.7,14.2,5.7,72911.0,-888888888.0,81.1,89.5
30601,0.4998750312421894,4.7488127968008,1.2496875781054735,1.7495626093476628,1.2496875781054735,0.0,0.4998750312421894,0.7498125468632841,0.0,3.7490627343164205,0.2499375156210947,2.249437640589852,0.7498125468632841,3.7490627343164205,0.7498125468632841,1.9995001249687576,4001.0,1.88,-888888888.0,34.8,11.4,6.2,46.6,19.5,12.3,39068.0,-888888888.0,61.1,84.7
30603,2.0470829068577276,3.0706243602865917,5.629477993858751,6.141248720573183,3.5823950870010237,1.5353121801432958,0.0,0.0,0.0,13.817809621289662,0.0,2.5588536335721597,5.117707267144319,8.18833162743091,0.0,1.0235414534288638,1954.0,1.59,-888888888.0,42.7,0.0,3.9,37.5,29.1,7.2,29091.0,-888888888.0,68.4,72.5
30604,1.0090817356205852,5.045408678102927,0.6727211570803903,1.6818028927009756,0.6727211570803903,0.6727211570803903,0.0,1.0090817356205852,0.0,10.427177934746048,0.33636057854019513,1.0090817356205852,1.0090817356205852,10.427177934746048,0.6727211570803903,3.027245206861756,2973.0,1.56,-888888888.0,63.2,5.2,3.2,41.1,22.9,19.9,27931.0,-888888888.0,56.9,86.7
30701,1.2091898428053205,2.418379685610641,1.2091898428053205,0.0,2.418379685610641,0.6045949214026602,0.0,0.0,0.0,1.8137847642079807,1.2091898428053205,1.8137847642079807,1.2091898428053205,2.418379685610641,2.418379685610641,0.0,1654.0,1.58,-888888888.0,35.1,0.0,6.0,34.4,23.8,11.7,34671.0,-888888888.0,63.4,82.7
30702,0.6361323155216285,1.9083969465648853,0.0,0.0,0.6361323155216285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.272264631043257,0.0,0.0,1572.0,1.58,-888888888.0,47.3,0.0,1.4,52.4,9.9,8.3,56635.0,-888888888.0,53.7,92.1
30703,1.1001100110011002,2.933626696002934,1.8335166850018336,3.6670333700036672,2.2002200220022003,0.0,0.3667033370003667,0.3667033370003667,0.0,11.001100110011002,1.466813348001467,3.3003300330033003,5.500550055005501,8.800880088008801,2.566923359002567,0.7334066740007334,2727.0,1.61,-888888888.0,46.9,13.1,6.5,32.2,18.6,12.4,41566.0,-888888888.0,64.7,88.9
30706,0.5571030640668524,2.2284122562674096,0.8356545961002786,1.392757660167131,1.1142061281337048,0.5571030640668524,1.1142061281337048,0.5571030640668524,0.0,4.178272980501393,0.0,1.1142061281337048,2.785515320334262,9.192200557103064,0.8356545961002786,4.735376044568246,3590.0,1.46,-888888888.0,71.6,0.0,1.5,38.4,26.4,21.8,35286.0,-888888888.0,57.1,83.0
30800,5.019120458891013,7.409177820267686,2.8680688336520075,3.8240917782026767,1.9120458891013383,0.0,0.0,1.1950286806883366,0.0,33.22179732313575,16.013384321223707,3.5850860420650092,14.579349904397706,12.906309751434033,20.31548757170172,2.1510516252390057,4184.0,2.05,-888888888.0,68.1,3.8,4.0,15.3,6.5,9.0,72232.0,-888888888.0,61.6,96.3
30900,8.881578947368421,12.171052631578947,1.644736842105263,3.289473684210526,1.644736842105263,0.0,0.0,0.32894736842105265,0.0,19.07894736842105,11.513157894736842,5.2631578947368425,13.486842105263158,17.105263157894736,14.144736842105264,1.9736842105263157,3040.0,2.06,-888888888.0,37.1,42.7,5.6,35.1,7.9,8.8,82926.0,-888888888.0,72.8,85.1
31000,3.762227238525207,6.521193880110358,1.254075746175069,4.263857536995235,1.7557060446450965,0.2508151492350138,0.0,0.0,0.0,11.28668171557562,8.026084775520442,2.7589666415851517,4.765487835465262,9.029345372460496,6.270378730875345,2.0065211938801104,3987.0,2.06,-888888888.0,29.6,4.8,3.0,29.3,6.3,6.7,68886.0,-888888888.0,81.0,90.5
31100,4.112405757368061,4.112405757368061,2.9700708247658216,1.3708019191226868,1.8277358921635825,0.0,0.0,0.4569339730408956,0.0,39.52478866803747,5.2547406899702995,5.940141649531643,6.168608636052091,6.854009595613435,5.940141649531643,2.7416038382453736,4377.0,1.88,-888888888.0,35.0,0.0,3.5,31.1,10.0,9.5,58947.0,-888888888.0,73.6,82.7
31200,5.211952744961779,14.419735927727588,1.5635858234885336,3.9958304378040306,2.953439888811675,0.34746351633078526,1.389854065323141,0.5211952744961779,0.0,11.987491313412091,2.779708130646282,2.953439888811675,2.432244614315497,6.60180681028492,2.432244614315497,1.5635858234885336,5756.0,1.99,-888888888.0,54.6,0.0,12.1,48.8,32.7,15.4,27018.0,-888888888.0,58.6,83.8
31300,0.25641025641025644,11.41025641025641,1.153846153846154,1.0256410256410258,0.7692307692307693,0.0,0.38461538461538464,0.8974358974358975,2.0,7.6923076923076925,0.8974358974358975,2.307692307692308,1.6666666666666667,6.410256410256411,3.58974358974359,1.0256410256410258,7800.0,1.77,-888888888.0,47.3,4.6,5.1,40.3,24.7,14.5,36412.0,-888888888.0,54.6,87.5
31400,2.3677979479084454,1.1838989739542227,1.973164956590371,1.5785319652722969,3.354380426203631,0.5919494869771114,0.1973164956590371,0.5919494869771114,0.0,5.130228887134965,1.1838989739542227,25.84846093133386,3.749013417521705,15.390686661404894,2.7624309392265194,3.946329913180742,5068.0,1.56,-888888888.0,35.5,0.0,3.9,22.5,10.5,10.5,66753.0,-888888888.0,68.5,92.3
31501,0.7285089849441476,2.1855269548324427,1.4570179698882952,0.9713453132588634,1.2141816415735793,0.7285089849441476,0.0,0.24283632831471585,1.0,7.2850898494414755,2.1855269548324427,2.9140359397765905,2.6711996114618746,1.9426906265177268,1.2141816415735793,0.7285089849441476,4118.0,1.99,-888888888.0,31.8,7.5,8.3,47.0,46.0,13.6,22647.0,-888888888.0,48.4,84.8
31502,1.480750246791708,7.1569595261599215,1.480750246791708,1.480750246791708,0.0,0.246791707798618,0.493583415597236,0.493583415597236,2.0,4.4422507403751235,0.0,6.416584402764068,2.2211253701875617,1.974333662388944,1.480750246791708,2.2211253701875617,4052.0,1.85,-888888888.0,51.2,0.0,8.2,48.7,28.4,8.6,23700.0,-888888888.0,65.5,76.4
31700,1.444043321299639,8.51985559566787,2.4548736462093865,3.032490974729242,3.898916967509025,0.4332129963898917,0.5776173285198556,0.2888086642599278,0.0,10.974729241877256,3.032490974729242,7.9422382671480145,4.332129963898917,4.187725631768953,3.176895306859206,0.7220216606498195,6925.0,1.97,-888888888.0,38.6,4.3,5.5,27.8,33.8,9.3,42316.0,-888888888.0,65.8,84.3
31800,1.694915254237288,15.254237288135593,1.694915254237288,2.824858757062147,0.5649717514124294,0.0,0.0,0.0,0.0,45.76271186440678,7.344632768361582,6.214689265536723,10.169491525423728,8.474576271186441,2.824858757062147,1.1299435028248588,1770.0,1.9,-888888888.0,24.3,4.3,3.5,24.6,15.7,6.9,57898.0,-888888888.0,83.4,82.0
31900,2.1486892995272884,3.008165019338204,0.42973785990545765,2.578427159432746,1.289213579716373,0.42973785990545765,0.0,0.0,0.0,31.80060163300387,6.8758057584873224,2.578427159432746,6.016330038676408,5.58659217877095,6.8758057584873224,2.578427159432746,2327.0,1.86,-888888888.0,15.6,19.0,9.2,25.5,16.8,7.7,61379.0,-888888888.0,71.1,90.7
32100,1.1967090501121915,5.833956619296933,1.1967090501121915,2.991772625280479,1.9446522064323113,0.0,0.2991772625280479,1.0471204188481675,0.0,4.487658937920719,1.0471204188481675,5.833956619296933,6.731488406881078,3.7397157816005984,2.842183994016455,1.6454749439042633,6685.0,1.7,-888888888.0,39.8,0.7,1.2,40.0,18.9,16.1,45591.0,-888888888.0,65.5,91.8
40100,2.5025025025025025,7.757757757757758,2.2522522522522523,2.5025025025025025,1.7517517517517518,0.5005005005005005,0.0,1.2512512512512513,0.0,30.78078078078078,9.50950950950951,9.00900900900901,9.50950950950951,12.262262262262261,13.013013013013014,5.7557557557557555,3996.0,2.28,-888888888.0,8.2,20.5,6.6,31.4,11.8,7.0,71004.0,-888888888.0,65.8,88.8
40201,2.2378039683723703,6.713411905117112,1.6410562434730718,2.3869908995971953,1.1934954497985977,0.1491869312248247,1.1934954497985977,0.2983738624496494,0.0,21.781291958824404,11.785767566761152,4.475607936744741,7.160972698791586,9.100402804714307,15.067880053707295,2.983738624496494,6703.0,2.3,-888888888.0,64.2,10.1,5.8,42.5,11.4,5.4,62073.0,-888888888.0,71.8,85.5
40202,0.8347245409015025,12.659988870339456,1.8085698386199223,1.669449081803005,1.669449081803005,0.2782415136338342,0.1391207568169171,0.1391207568169171,0.0,29.07623817473567,7.6516416249304395,4.034501947690596,6.260434056761269,9.321090706733445,10.851419031719534,3.199777406789093,7188.0,2.39,-888888888.0,39.4,6.1,6.2,66.7,24.5,11.3,38571.0,-888888888.0,59.9,81.4
40300,1.0207553589656346,10.547805375978223,2.7220142905750255,4.423273222184417,1.701258931609391,0.0,1.0207553589656346,0.6805035726437564,0.0,7.145287512759442,21.095610751956446,5.103776794828173,11.568560734943858,14.290575025518883,26.879891119428375,4.423273222184417,2939.0,2.64,-888888888.0,71.4,4.6,5.6,53.4,4.2,13.5,91667.0,-888888888.0,58.6,94.2
40401,3.7747719408619065,6.291286568103177,2.201950298836112,4.403900597672224,0.6291286568103177,0.0,0.31456432840515886,0.0,0.0,25.16514627241271,15.728216420257944,5.347593582887701,10.380622837370243,7.549543881723813,16.98647373387858,3.4602076124567476,3179.0,2.42,-888888888.0,50.3,12.6,4.0,31.5,7.3,7.2,80840.0,-888888888.0,74.4,92.1
40402,3.421211511370497,4.226202455222379,1.2074864157778225,2.8174683034815855,1.2074864157778225,0.4024954719259408,0.2012477359629704,0.6037432078889112,0.0,13.684846045481988,5.232441135037231,6.037432078889112,5.433688871000201,8.049909438518815,17.106057556852484,2.414972831555645,4969.0,1.94,-888888888.0,49.6,0.0,0.0,15.4,8.1,3.0,72218.0,-888888888.0,84.0,90.6
40600,7.8125,5.46875,0.78125,4.6875,2.34375,0.390625,0.0,0.390625,0.0,20.703125,8.59375,3.515625,9.375,10.9375,8.984375,4.296875,2560.0,2.23,-888888888.0,60.5,9.2,3.0,25.1,8.6,4.4,77288.0,-888888888.0,78.5,87.2
40700,4.715590922487475,17.68346595932803,0.5894488653109343,1.7683465959328029,0.8841732979664014,0.0,0.5894488653109343,0.29472443265546716,0.0,27.704096669613914,13.852048334806957,4.126142057176541,10.31535514294135,11.199528440907752,11.788977306218687,3.5366931918656057,3393.0,2.21,-888888888.0,31.0,13.4,4.3,31.6,12.8,3.9,72763.0,-888888888.0,74.8,87.4
40800,2.176278563656148,6.528835690968443,0.544069640914037,0.544069640914037,0.544069640914037,0.0,0.0,0.544069640914037,0.0,11.969532100108813,7.616974972796518,2.176278563656148,7.072905331882481,5.984766050054406,19.58650707290533,4.352557127312296,1838.0,2.15,-888888888.0,17.2,25.9,4.9,15.5,6.6,5.7,76125.0,-888888888.0,70.9,91.4
40900,6.502554575011612,5.1091500232234095,4.644681839294008,3.7157454714352065,0.4644681839294008,0.0,0.0,0.9289363678588016,1.0,12.076172782164422,8.824895494658616,3.251277287505806,4.644681839294008,8.360427310729214,26.93915466790525,1.8578727357176033,2153.0,2.05,-888888888.0,83.9,9.7,0.5,13.5,6.1,6.9,71125.0,-888888888.0,81.8,92.4
50100,4.643962848297213,2.7089783281733744,0.7739938080495355,2.3219814241486065,1.547987616099071,0.0,0.0,0.3869969040247678,0.0,9.674922600619194,8.900928792569658,3.095975232198142,8.126934984520124,8.126934984520124,17.801857585139317,4.643962848297213,2584.0,2.25,-888888888.0,9.4,0.0,4.5,13.9,4.5,4.3,82500.0,-888888888.0,74.8,93.6
50200,2.826569755703614,13.527155259438723,1.0094891984655763,4.643650312941651,1.413284877851807,0.0,0.40379567938623057,0.0,0.0,14.5366444579043,14.738542297597414,3.634161114476075,8.479709267110842,9.892994144962648,20.59357964869776,2.6246719160104983,4953.0,2.17,-888888888.0,31.4,0.0,3.3,14.6,3.5,8.1,69623.0,-888888888.0,69.0,95.4
50300,1.139384732244588,11.014052411697683,3.79794910748196,3.038359285985568,0.759589821496392,0.379794910748196,0.379794910748196,0.379794910748196,0.0,11.393847322445879,15.571591340676035,4.177744018230156,10.25446259020129,12.913026965438663,18.9897455374098,7.216103304215723,2633.0,2.38,-888888888.0,72.3,0.0,4.6,27.4,10.5,8.5,81953.0,-888888888.0,71.6,94.1
50500,2.2842225485397294,7.668461412954805,1.9579050416054822,2.447381302006853,1.4684287812041117,0.0,0.0,0.0,0.0,13.379017784304128,11.257953989231524,3.752651329743841,8.157937673356177,11.584271496165771,32.79490944689183,2.447381302006853,6129.0,2.74,-888888888.0,32.9,32.5,3.8,12.7,3.0,5.1,105234.0,-888888888.0,76.7,94.2
50600,7.393715341959334,15.711645101663585,1.3863216266173752,4.1589648798521255,1.3863216266173752,0.4621072088724584,0.0,0.0,0.0,31.885397412199627,13.401109057301293,5.545286506469501,5.0831792975970425,15.711645101663585,48.98336414048059,5.0831792975970425,2164.0,2.02,-888888888.0,80.7,0.0,0.7,9.2,8.2,5.5,96728.0,-888888888.0,77.7,96.7
50700,3.105590062111801,13.043478260869565,1.8633540372670807,4.3478260869565215,0.6211180124223602,0.0,0.0,0.0,0.0,22.360248447204967,25.465838509316768,10.559006211180124,7.453416149068323,12.422360248447204,34.78260869565217,4.3478260869565215,1610.0,2.32,-888888888.0,48.0,4.7,2.4,5.9,3.4,2.9,114833.0,-888888888.0,85.7,97.9
50800,10.445682451253482,4.874651810584958,0.6963788300835655,2.785515320334262,0.6963788300835655,0.0,0.0,0.0,0.0,18.80222841225627,29.944289693593316,2.785515320334262,5.571030640668524,9.749303621169917,25.766016713091922,0.6963788300835655,1436.0,2.5,-888888888.0,51.3,0.0,3.0,15.2,5.8,3.4,105000.0,-888888888.0,81.0,94.2
50900,1.3774104683195594,5.5096418732782375,1.3774104683195594,2.7548209366391188,0.6887052341597797,0.0,0.6887052341597797,0.0,0.0,21.34986225895317,14.462809917355372,10.330578512396695,11.019283746556475,13.085399449035814,23.415977961432507,3.443526170798898,1452.0,2.45,-888888888.0,50.0,0.0,1.4,24.2,6.6,3.2,77500.0,-888888888.0,78.8,88.6
51000,1.756440281030445,10.53864168618267,1.17096018735363,3.51288056206089,1.17096018735363,0.0,0.585480093676815,0.0,0.0,17.56440281030445,24.59016393442623,19.320843091334893,5.85480093676815,7.611241217798595,21.662763466042154,3.51288056206089,1708.0,2.34,-888888888.0,0.0,13.9,1.4,18.9,6.0,4.0,103750.0,-888888888.0,77.7,94.2
