tract,buss_licences,building_violations,vehicle_theft,burglary,robbery,public_peace_violation,weapons_violation,sexual_assault,homicides,rodents,garbage,sanitation,abandon_vehicles,pot_holes,tree_trims,street_lights,S0101_C01_001E,S1101_C01_002E,S1401_C02_001E,S1401_C02_030E,S1501_C02_002E,S1501_C02_008E,S1601_C02_003E,S1701_C03_001E,S1810_C03_001E,S1901_C01_012E,S2201_C02_001E,S2301_C03_001E,S2701_C03_001E
10100,1.1621150493898895,14.139066434243656,2.5179159403447606,5.423203563819484,6.585318613209374,0.3873716831299632,3.4863451481696686,0.7747433662599263,3.0,4.4547743559945765,1.5494867325198527,12.008522177028858,5.423203563819484,21.88650009684292,2.324230098779779,3.68003098973465,5163.0,2.34,80.2,-888888888.0,91.8,8.6,56.3,31.9,11.2,31063.0,551.0,62.3,18.1
10201,1.3329383886255926,19.549763033175356,2.3696682464454977,4.146919431279621,3.5545023696682465,1.3329383886255926,1.925355450236967,0.1481042654028436,1.0,7.257109004739337,5.924170616113744,3.110189573459716,6.516587677725119,23.696682464454977,6.960900473933649,2.8139810426540284,6752.0,2.6,87.0,-888888888.0,17.6,2.2,66.8,34.5,9.3,38766.0,505.0,62.3,29.7
10202,4.6929996089167,19.163081736409854,3.1286664059444664,4.6929996089167,12.123582323034807,3.1286664059444664,1.5643332029722332,0.3910833007430583,0.0,10.168165819319515,4.301916308173641,11.732499022291748,7.821666014861165,27.766914352757137,4.301916308173641,11.34141572154869,2557.0,2.0,73.2,-888888888.0,0.0,9.2,58.2,26.7,17.1,36369.0,221.0,52.4,17.4
10300,1.1572160687716977,4.95949743759299,3.471648206315093,4.79418085633989,3.6369647875681927,0.16531658125309967,0.33063316250619934,0.16531658125309967,0.0,10.08431145643908,2.6450653000495947,2.3144321375433954,4.95949743759299,12.894693337741774,4.298231112580591,3.3063316250619934,6049.0,1.94,80.6,-888888888.0,11.5,7.8,45.9,22.4,9.0,41315.0,424.0,59.0,21.4
10400,2.1321961620469083,5.970149253731343,0.6396588486140724,2.3454157782515987,1.0660980810234542,1.2793176972281448,0.6396588486140724,0.21321961620469082,0.0,2.3454157782515987,1.4925373134328357,2.3454157782515987,2.1321961620469083,10.660980810234541,3.624733475479744,2.5586353944562896,4690.0,1.73,17.2,-888888888.0,0.0,2.5,76.4,21.0,7.5,43125.0,203.0,59.3,18.4
10501,1.5018773466833542,5.7571964956195245,2.002503128911139,4.505632040050062,3.504380475594493,0.2503128911138924,0.7509386733416771,0.5006257822277848,0.0,3.0037546933667083,0.7509386733416771,7.759699624530663,4.005006257822278,8.010012515644556,1.2515644555694618,1.7521902377972465,3995.0,1.79,64.0,-888888888.0,40.4,9.9,66.8,22.7,12.0,34481.0,362.0,67.5,29.2
10502,0.9760858955588092,6.100536847242558,2.1961932650073206,1.9521717911176184,1.7081503172279162,0.2440214738897023,0.4880429477794046,0.0,0.0,6.100536847242558,1.2201073694485116,1.4641288433382138,1.7081503172279162,9.272816007808688,4.392386530014641,0.9760858955588092,4098.0,2.34,30.6,-888888888.0,11.4,11.9,68.3,45.9,5.7,28607.0,304.0,61.0,17.3
10503,2.8598665395614873,2.3832221163012393,2.8598665395614873,3.813155386081983,2.8598665395614873,0.0,0.47664442326024786,0.9532888465204957,0.0,6.673021925643471,8.579599618684462,3.813155386081983,6.673021925643471,10.486177311725454,10.009532888465206,1.9065776930409915,2098.0,1.8,31.2,-888888888.0,0.0,6.5,48.3,36.5,17.5,20524.0,384.0,51.6,7.8
10600,5.160390516039052,7.949790794979079,2.510460251046025,2.092050209205021,2.789400278940028,0.2789400278940028,1.1157601115760112,0.1394700139470014,0.0,3.486750348675035,1.8131101813110182,3.2078103207810322,5.160390516039052,10.181311018131101,9.344490934449093,4.184100418410042,7170.0,2.35,67.3,-888888888.0,21.6,7.1,50.5,17.6,7.3,50236.0,439.0,69.3,25.4
10701,1.2297097884899164,9.099852434825381,2.9513034923757995,2.9513034923757995,0.9837678307919332,0.2459419576979833,0.9837678307919332,0.0,0.0,14.018691588785048,8.853910477127398,5.164781111657649,10.083620265617315,24.102311854402362,11.067388096409248,1.9675356615838664,4066.0,2.67,73.8,-888888888.0,64.4,3.8,64.7,8.3,4.4,54690.0,185.0,72.0,29.2
10702,5.527724995681465,15.892209362584213,1.554672655035412,2.9366039039557785,3.28208671618587,1.2091898428053205,1.2091898428053205,0.1727414061150458,1.0,5.700466401796511,1.9001554672655037,6.391432026256694,8.464328899637243,10.882708585247885,1.9001554672655037,3.6275695284159615,5789.0,3.07,74.4,-888888888.0,21.5,11.6,47.0,32.9,4.1,39805.0,367.0,70.9,35.9
20100,1.0857763300760044,12.214983713355048,2.4429967426710095,6.243213897937025,1.9001085776330076,0.8143322475570032,0.8143322475570032,0.0,0.0,6.243213897937025,6.786102062975027,2.985884907709012,10.857763300760043,24.429967426710096,6.786102062975027,3.2573289902280127,3684.0,2.41,86.9,-888888888.0,0.0,2.8,52.6,19.2,13.3,50080.0,159.0,62.0,29.0
20200,1.3434841021047919,7.3145245559038665,1.6420361247947455,3.134796238244514,0.7463800567248843,0.0,0.0,0.14927601134497687,1.0,32.542170473204955,24.331989849231228,5.075384385729214,8.210180623973727,33.28855052992984,18.51022540677713,8.508732646663681,6699.0,3.32,54.9,-888888888.0,36.7,6.1,61.0,23.3,8.9,62415.0,293.0,53.9,14.1
20301,0.4008016032064128,2.004008016032064,2.004008016032064,1.2024048096192383,0.4008016032064128,0.0,0.0,0.0,1.0,4.008016032064128,11.823647294589177,2.8056112224448895,2.8056112224448895,10.821643286573146,12.224448897795591,5.410821643286573,4990.0,2.71,36.4,-888888888.0,8.7,3.5,59.2,5.3,18.8,55000.0,164.0,46.1,8.1
20302,0.44994375703037115,5.174353205849268,0.8998875140607423,4.949381327334083,0.8998875140607423,0.0,0.44994375703037115,0.0,0.0,29.92125984251968,22.497187851518557,5.624296962879639,10.348706411698537,13.948256467941507,13.498312710911135,7.874015748031495,4445.0,2.61,80.3,-888888888.0,70.8,8.1,53.6,11.9,7.2,56181.0,145.0,58.7,15.7
20400,0.7053844345168117,2.351281448389372,0.9405125793557488,4.2323066071008695,2.8215377380672466,0.2351281448389372,0.4702562896778744,0.4702562896778744,0.0,14.107688690336232,11.286150952268986,3.9971784622619326,11.521279097107923,19.045379731953915,11.05102280743005,5.172819186456619,4253.0,2.51,65.0,-888888888.0,22.7,9.1,66.1,10.9,7.8,52545.0,95.0,66.0,19.8
20500,2.3003614853762735,18.56720341767992,3.286230693394676,4.600722970752547,3.614853762734144,0.6572461386789352,0.3286230693394676,0.6572461386789352,0.0,13.144922773578704,6.243838317449884,3.45054222806441,4.929346040092014,9.694380545514294,5.915215248110417,2.464673020046007,6086.0,2.79,83.2,-888888888.0,14.2,13.2,57.0,18.3,10.9,36455.0,506.0,53.7,33.1
20601,1.5852428303790171,10.376134889753567,2.1616947686986596,6.773310275255801,0.5764519383196426,0.0,0.0,0.14411298457991065,2.0,15.131863380890618,14.123072488831244,2.3058077532785703,6.340971321516069,7.4938751981553535,8.93500504395446,2.882259691598213,6939.0,3.85,54.5,-888888888.0,32.3,13.4,48.5,26.6,8.1,43047.0,280.0,52.0,25.5
20602,2.9578506285432584,25.388217894996302,2.4648755237860485,7.394626571358145,2.9578506285432584,0.49297510475720974,0.0,0.24648755237860487,0.0,15.528715799852106,14.78925314271629,7.394626571358145,8.873551885629775,31.550406704461423,14.78925314271629,5.915701257086517,4057.0,2.86,83.2,-888888888.0,26.4,9.3,57.9,23.0,6.0,41386.0,286.0,61.8,28.8
20701,3.181336161187699,5.832449628844115,4.7720042417815485,10.604453870625663,2.1208907741251326,2.1208907741251326,0.5302226935312832,1.0604453870625663,0.0,23.860021208907742,11.134676564156946,9.013785790031815,7.953340402969247,25.450689289501593,12.195121951219512,4.241781548250265,1886.0,2.86,73.5,-888888888.0,0.0,9.6,66.8,22.5,6.1,80329.0,18.0,62.1,4.0
20702,1.3252054068380599,10.999204876755897,4.638218923933209,5.830903790087463,1.5902464882056717,0.5300821627352239,0.26504108136761195,0.13252054068380598,0.0,58.17651736019083,8.481314603763582,8.216273522395971,6.4935064935064934,8.878876225815,11.264245958123508,2.6504108136761197,7546.0,3.14,66.0,-888888888.0,4.7,6.6,50.6,15.1,9.0,41250.0,627.0,58.5,23.2
20801,2.576370997423629,6.0728744939271255,3.312476996687523,4.784688995215311,0.5520794994479205,0.0,0.0,0.0,0.0,8.281192491718807,11.225616488774383,3.4965034965034962,7.7291129922708866,20.426941479573056,20.242914979757085,4.048582995951417,5434.0,2.73,87.6,-888888888.0,32.4,5.6,59.0,24.3,11.5,52500.0,352.0,63.5,22.2
20802,2.802989855846236,24.959957287773626,3.0699412706887346,5.072076882007475,3.203416978109984,0.800854244527496,0.2669514148424987,0.13347570742124934,1.0,21.62306460224239,8.675920982381207,6.940736785904965,7.074212493326215,8.675920982381207,10.544580886278696,2.6695141484249865,7492.0,3.52,72.6,-888888888.0,18.9,6.8,44.3,29.8,9.7,39406.0,478.0,52.8,32.6
20901,1.5756302521008405,10.329131652661065,2.450980392156863,3.6764705882352944,4.026610644257703,0.700280112044818,0.5252100840336135,0.0,1.0,12.079831932773109,8.053221288515406,5.427170868347339,10.504201680672269,10.329131652661065,3.5014005602240896,2.801120448179272,5712.0,3.0,85.5,-888888888.0,16.9,7.5,45.9,24.6,7.8,38426.0,326.0,63.5,36.9
20902,1.5618027666220438,1.1155734047300312,0.8924587237840249,1.3386880856760375,1.5618027666220438,0.0,0.22311468094600623,0.44622936189201245,0.0,8.478357875948237,2.2311468094600624,2.900490852298081,1.3386880856760375,8.478357875948237,2.900490852298081,6.693440428380187,4482.0,2.72,77.5,-888888888.0,0.8,10.6,50.4,16.0,14.2,38854.0,183.0,50.8,19.9
30101,0.790722192936215,4.480759093305219,1.58144438587243,2.8993147074327887,2.1085925144965736,0.2635740643120717,0.790722192936215,0.0,1.0,3.426462836056932,0.0,1.58144438587243,0.5271481286241434,2.1085925144965736,5.007907221929362,1.0542962572482868,3794.0,1.67,64.8,-888888888.0,20.7,2.9,68.0,23.9,13.8,37821.0,263.0,59.1,28.9
30102,2.2300095571838168,6.371455877668048,2.8671551449506216,2.8671551449506216,2.548582351067219,0.31857279388340237,0.31857279388340237,0.6371455877668047,1.0,6.69002867155145,0.31857279388340237,0.9557183816502072,1.592863969417012,5.097164702134438,4.141446320484231,2.2300095571838168,3139.0,1.61,60.4,-888888888.0,0.0,3.6,64.6,23.7,8.3,33583.0,137.0,58.1,27.0
